CustomerID,Name,State,Age,Gender
1264,Nigel Abaribe,Ibom,60,Male
1265,Regina Anjorin,Ekiti,43,Male
1266,Jeanette Abagun,Oyo,54,Male
1267,Ross Oliha,Imo,58,Male
1268,Olympia Olunloyo,Plateau,30,Male
1269,Sawyer Chibuzor,Kebbi,61,Male
1270,Tasha Abaribe,Gombe,30,Male
1271,Ruby Sofoluwe,Taraba,53,Male
1272,Kevyn Chibuzor,Niger,42,Male
1273,Leilani Ogedegbe,River,69,Male
1274,Darrel Abadaki,Rivers,18,Male
1275,Blythe Adeniran,Kaduna,51,Male
1276,Judah Buraimoh,Adamawa,37,Male
1277,Colleen Igbinoghene,Kebbi,70,Male
1278,Nita Chibuzor,Cross,72,Male
1279,Daria Maikori,Nasarawa,64,Male
1280,Hoyt Abadaki,Kaduna,32,Male
1281,Rashad Ogedegbe,Ebonyi,61,Male
1282,Tatyana Laouali,Borno,36,Male
1283,Alvin Ofoedu,River,61,Male
1284,Cheyenne Anjorin,Kebbi,42,Male
1285,Reagan Udoka,Lagos,44,Male
1286,Alden Fuwape,Akwa,65,Male
1287,Aquila Ayanbadejo,Ebonyi,59,Male
1288,Hermione Oteh,Adamawa,30,Male
1289,Judith Adarabioyo,Ibom,52,Male
1290,Prescott Ayanbadejo,Jigawa,35,Male
1291,Jocelyn Aneke,Delta,71,Male
1292,Colton Abagun,Delta,73,Male
1293,Leonard Coker,Imo,72,Male
1294,Ramona Igbinoghene,Ibom,70,Male
1295,Shaeleigh Onyeama,Ondo,47,Male
1296,Hop Ibekwe,Gombe,30,Male
1297,Josephine Maikori,Imo,22,Male
1298,Lacota Laouali,Lagos,45,Male
1299,Bruce Maikori,Plateau,19,Male
1300,Dieter Ogedegbe,Imo,21,Male
1301,Kibo Oliha,Bayelsa,60,Male
1302,Arsenio Umelo,Ibom,63,Male
1303,Shad Ogedegbe,Katsina,53,Male
1304,Alyssa Coker,Akwa,65,Male
1305,Susan Maikori,Katsina,27,Male
1306,Alexandra Onoja,Delta,26,Male
1307,Athena Oteh,Adamawa,61,Male
1308,Jeanette Udoka,Kebbi,33,Male
1309,Amelia Bakare,Ebonyi,44,Male
1310,Iona Adekugbe,Kebbi,36,Male
1311,Angela Oliha,Niger,62,Male
1312,Alea Osakwe,Plateau,60,Male
1313,Debra Onyeama,Ondo,55,Male
1314,Petra Osakwe,Borno,47,Male
1315,Jasper Osakwe,Niger,45,Male
1316,Christen Ameobi,Jigawa,27,Male
1317,Dana Gwarzo,Edo,36,Male
1318,Rajah Aladefa,Lagos,58,Male
1319,Rashad Igbinoghene,Plateau,23,Male
1320,Stephen Aneke,Sokoto,52,Male
1321,Melyssa Idonije,Anambra,39,Male
1322,Dillon Laouali,Adamawa,31,Male
1323,Myra Sofoluwe,Edo,25,Male
1324,Quemby Onyeama,Lagos,38,Male
1325,Orli Akinde,Rivers,70,Male
1326,Akeem Abadaki,Kogi,35,Male
1327,Raja Daramola,Jigawa,32,Male
1328,Angelica Aladefa,Zamfara,67,Male
1329,Jakeem Ofoedu,Enugu,37,Male
1330,Jerry Gwarzo,Lagos,38,Male
1331,Felix Anjorin,Ibom,52,Male
1332,Barclay Chibuzor,Bauchi,32,Male
1333,Roth Umelo,Abia,26,Male
1334,Quinn Ameobi,Oyo,60,Male
1335,Garrett Olonisakin,Gombe,40,Male
1336,Leandra Aladefa,Ondo,27,Male
1337,Hanae Anjorin,Kwara,72,Male
1338,Regan Daramola,Kogi,73,Male
1339,Reese Aladefa,Rivers,19,Male
1340,Reed Oliha,Akwa,63,Male
1341,Audrey Gwarzo,Akwa,30,Male
1342,Yvette Osakwe,Edo,53,Male
1343,Marcia Oliha,Kwara,33,Male
1344,Chelsea Buraimoh,Enugu,34,Male
1345,Petra Onyeama,Kogi,42,Male
1346,Evan Adeniran,Kaduna,64,Male
1347,Darrel Abagun,Plateau,47,Male
1348,Marny Okojie,Sokoto,42,Male
1349,Germane Udoka,Osun,74,Male
1350,Brooke Adejuyigbe,Cross,56,Male
1351,Hadassah Nwakaeme,Yobe,40,Male
1352,Brett Ameobi,Niger,60,Male
1353,Clarke Olaoye,Sokoto,71,Male
1354,Curran Umelo,Enugu,62,Male
1355,Dana Anjorin,Benue,41,Male
1356,Cadman Adewumi,Lagos,59,Male
1357,Patience Aladefa,Taraba,25,Male
1358,Ciaran Ibekwe,Anambra,64,Male
1359,Jason Oteh,Plateau,44,Male
1360,Nero Igbinoghene,Taraba,18,Male
1361,Rachel Adejuyigbe,Ebonyi,65,Male
1362,Lacy Balarabe,River,50,Male
1363,Naomi Nwakaeme,Ebonyi,29,Male
1364,Aladdin Aneke,Ibom,57,Male
1365,Jessica Aderemi,Kogi,65,Male
1366,Cole Balarabe,Ekiti,43,Male
1367,Amelia Aremu,Taraba,50,Male
1368,Nathaniel Udoka,Adamawa,21,Male
1369,Mara Aladefa,Nasarawa,60,Male
1370,Athena Daramola,Abia,26,Male
1371,Jonas Balarabe,Ogun,31,Male
1372,Sylvia Maikori,Imo,63,Male
1373,Hermione Umelo,Lagos,74,Male
1374,Neil Adewumi,Adamawa,34,Male
1375,Blythe Olunloyo,Akwa,61,Male
1376,Kylan Aderemi,Ebonyi,62,Male
1377,Baxter Adejuyigbe,Kogi,52,Male
1378,Francesca Ofoedu,Plateau,30,Male
1379,Harding Ihemeje,Kano,68,Male
1380,Merritt Osakwe,Delta,67,Male
1381,Nissim Ibekwe,Ebonyi,31,Male
1382,Madonna Daramola,Anambra,50,Male
1383,William Bakare,Jigawa,42,Male
1384,Philip Osakwe,Gombe,44,Male
1385,Orla Adewusi,Taraba,54,Male
1386,Tyrone Laouali,Bayelsa,57,Male
1387,Ray Laouali,Cross,57,Male
1388,Linda Aneke,Ibom,72,Male
1389,Brian Nwakaeme,Cross,32,Male
1390,Leroy Balarabe,Katsina,58,Male
1391,Callum Buraimoh,Ekiti,39,Male
1392,Price Ameobi,Borno,39,Male
1393,Dennis Laouali,Borno,69,Male
1394,Seth Olunloyo,Kano,64,Male
1395,Callie Oliha,Osun,27,Male
1396,Macon Laouali,Osun,29,Male
1397,Carolyn Abagun,Nasarawa,27,Male
1398,James Fuwape,Kebbi,54,Male
1399,Dora Adejuyigbe,Sokoto,57,Male
1400,Ciaran Ofoedu,Oyo,64,Male
1401,Castor Osakwe,Lagos,68,Male
1402,Blaze Olaoye,Enugu,63,Male
1403,Dahlia Buraimoh,Abia,52,Male
1404,Victoria Okojie,Rivers,55,Male
1405,Cassidy Anjorin,Kano,48,Male
1406,Brenna Nwakaeme,River,71,Male
1407,Ezekiel Bakare,Abia,39,Male
1408,Jane Balarabe,Yobe,65,Male
1409,Stuart Adewumi,Ondo,50,Male
1410,Ivan Olaoye,Ogun,19,Male
1411,Blossom Aderemi,Benue,28,Male
1412,Allen Olonisakin,Ibom,58,Male
1413,Warren Oteh,Ondo,57,Male
1414,Caesar Umelo,River,65,Male
1415,Mechelle Oteh,Kebbi,41,Male
1416,Shellie Daramola,Edo,61,Male
1417,Daryl Makinde,Sokoto,72,Male
1418,Ainsley Buraimoh,Bayelsa,47,Male
1419,Aaron Adewusi,Katsina,73,Male
1420,Axel Aneke,Enugu,23,Male
1421,Wynter Daramola,Rivers,47,Male
1422,Anjolie Igbinoghene,Benue,54,Male
1423,Axel Ihemeje,Delta,70,Male
1424,Ryder Adarabioyo,Lagos,35,Male
1425,Beatrice Ajudua,Enugu,48,Male
1426,Debra Adeniran,Yobe,48,Male
1427,Colton Oteh,Katsina,66,Male
1428,Nero Adewumi,Kebbi,45,Male
1429,Jeanette Oteh,Anambra,32,Male
1430,Iliana Anjorin,Ibom,71,Male
1431,Sandra Ofoedu,Kebbi,60,Male
1432,Paki Sofoluwe,Taraba,54,Male
1433,Dane Oteh,Adamawa,72,Male
1434,Veda Oteh,Cross,45,Male
1435,Cain Daramola,Jigawa,49,Male
1436,Kylan Coker,Ogun,18,Male
1437,Lyle Olaoye,Cross,35,Male
1438,Lucas Ofoedu,Kwara,49,Male
1439,Deborah Umelo,Enugu,24,Male
1440,Finn Abaribe,Bauchi,49,Male
1441,Eliana Olunloyo,Ekiti,29,Male
1442,Carson Nwakaeme,Lagos,61,Male
1443,Sacha Ajudua,Kaduna,66,Male
1444,Brenden Balarabe,Gombe,19,Male
1445,Arden Maikori,Ibom,59,Male
1446,Zenaida Daramola,Yobe,46,Male
1447,Karyn Olonisakin,Imo,28,Male
1448,Wade Umelo,Abia,40,Male
1449,Armando Ogedegbe,Anambra,40,Male
1450,Amena Abaribe,Yobe,22,Male
1451,Austin Chibuzor,Anambra,63,Male
1452,Genevieve Ujah,Borno,64,Male
1453,Julie Okojie,Edo,72,Male
1454,Athena Aneke,Cross,75,Male
1455,Cameran Coker,Benue,19,Male
1456,Owen Coker,Taraba,23,Male
1457,Mohammad Okojie,Gombe,52,Male
1458,Charissa Idonije,Anambra,44,Male
1459,Aladdin Umelo,Abia,35,Male
1460,Darius Sofoluwe,Anambra,48,Male
1461,Quail Buraimoh,Kwara,62,Male
1462,Andrew Aderemi,Kwara,48,Male
1463,Kaitlin Oliha,Lagos,32,Male
1464,Walker Laouali,Kebbi,54,Male
1465,April Nwakaeme,Gombe,47,Male
1466,Allistair Sofoluwe,Oyo,56,Male
1467,Ross Anjorin,Plateau,44,Male
1468,Kelsie Ofoedu,Anambra,33,Male
1469,Cullen Okojie,Osun,71,Male
1470,Leroy Ameobi,Ekiti,75,Male
1471,Erasmus Coker,River,41,Male
1472,Joelle Fuwape,Plateau,30,Male
1473,Wyoming Aremu,Ondo,30,Male
1474,Uriel Anjorin,Bayelsa,42,Male
1475,Beau Olaoye,Taraba,65,Male
1476,Summer Ayanbadejo,Borno,35,Male
1477,Joshua Aneke,Edo,44,Male
1478,Colin Adewusi,Ebonyi,51,Male
1479,Oscar Aladefa,Anambra,74,Male
1480,Malik Abagun,Bayelsa,70,Male
1481,Erasmus Buraimoh,Anambra,56,Male
1482,Malik Aderemi,Jigawa,21,Male
1483,Brooke Oliha,Kano,56,Male
1484,Ayanna Bakare,Kebbi,42,Male
1485,Astra Buraimoh,Osun,25,Male
1486,Mark Fuwape,Ekiti,21,Male
1487,Russell Buraimoh,Delta,65,Male
1488,Scott Adeniran,Borno,53,Male
1489,Jessica Balarabe,Adamawa,68,Male
1490,Amanda Oliha,Kaduna,67,Male
1491,Oprah Adekugbe,Ibom,55,Male
1492,Oscar Ihemeje,River,74,Male
1493,Sophia Fuwape,Kebbi,22,Male
1494,Ulric Adeniran,Ebonyi,26,Male
1495,Kristen Fuwape,Edo,53,Male
1496,Rahim Aremu,Kwara,74,Male
1497,Ulric Adewumi,Edo,58,Male
1498,Joshua Abadaki,Edo,52,Male
1499,Bertha Maikori,Jigawa,70,Male
1500,Chaney Ogunode,Jigawa,53,Male
1501,Kelsey Onoja,Taraba,26,Female
1502,Drake Abagun,Kano,35,Female
1503,Anjolie Adarabioyo,Ibom,66,Female
1504,Buffy Oliha,Kebbi,32,Female
1505,Jade Osakwe,Osun,38,Female
1506,Jocelyn Adekugbe,Oyo,34,Female
1507,Cassidy Aneke,Delta,67,Female
1508,Aspen Idonije,Anambra,60,Female
1509,Kalia Onoja,Kwara,47,Female
1510,Sylvester Maikori,Adamawa,64,Female
1511,Shea Nwakaeme,Nasarawa,24,Female
1512,Lewis Bakare,Kwara,72,Female
1513,Scott Ogedegbe,Kaduna,61,Female
1514,Kevin Ibekwe,Jigawa,20,Female
1515,Joseph Olunloyo,Kaduna,18,Female
1516,Dorian Ujah,Benue,32,Female
1517,Oleg Ajudua,River,19,Female
1518,Ila Adekugbe,Bauchi,29,Female
1519,Rinah Gwarzo,Kaduna,63,Female
1520,Caesar Idonije,Gombe,53,Female
1521,Hayden Olaoye,Nasarawa,59,Female
1522,Kalia Abadaki,Ekiti,43,Female
1523,Leonard Maikori,Ondo,38,Female
1524,Castor Anjorin,Sokoto,18,Female
1525,Adara Adewusi,Ogun,29,Female
1526,Caleb Laouali,Zamfara,54,Female
1527,Shaine Adejuyigbe,Kaduna,46,Female
1528,Zelda Idonije,Ekiti,21,Female
1529,Hu Laouali,Oyo,61,Female
1530,Celeste Igbinoghene,Ebonyi,40,Female
1531,Aline Adeniran,Ebonyi,21,Female
1532,Adrian Oteh,Jigawa,37,Female
1533,Barrett Idonije,Benue,46,Female
1534,Gabriel Igbinoghene,Adamawa,39,Female
1535,Zelda Onoja,Sokoto,35,Female
1536,Alana Gwarzo,Ekiti,47,Female
1537,Warren Akinde,Cross,60,Female
1538,Harper Abaribe,Ibom,39,Female
1539,Xanthus Adewumi,Niger,70,Female
1540,Beck Nwakaeme,Cross,52,Female
1541,Erasmus Akinde,Imo,47,Female
1542,Joshua Ujah,Ibom,39,Female
1543,Jonah Aneke,Yobe,73,Female
1544,Garth Olonisakin,Cross,21,Female
1545,Marah Adewumi,Ogun,26,Female
1546,Unity Umelo,Bayelsa,20,Female
1547,Rudyard Ujah,Nasarawa,28,Female
1548,Bert Daramola,Bauchi,27,Female
1549,Fredericka Idonije,Plateau,30,Female
1550,Zena Sofoluwe,Plateau,24,Female
1551,Nayda Adewusi,Jigawa,32,Female
1552,Ross Akinde,Plateau,39,Female
1553,Jeremy Ujah,Nasarawa,43,Female
1554,Mallory Umelo,Sokoto,63,Female
1555,Yoshi Ameobi,Bayelsa,64,Female
1556,Quynn Idonije,Adamawa,72,Female
1557,Amery Daramola,Enugu,39,Female
1558,Mona Ayanbadejo,Kaduna,20,Female
1559,Robin Olunloyo,Ekiti,26,Female
1560,Quinlan Adekugbe,Nasarawa,36,Female
1561,Dominic Aneke,Taraba,28,Female
1562,Pascale Akinde,Jigawa,37,Female
1563,Nash Aremu,Osun,27,Female
1564,Cyrus Chibuzor,Lagos,31,Female
1565,Inez Udoka,Katsina,29,Female
1566,Hoyt Adewusi,Sokoto,57,Female
1567,Macy Abadaki,Kebbi,22,Female
1568,Leo Chibuzor,Plateau,62,Female
1569,Yuri Ofoedu,Taraba,71,Female
1570,Colby Nwakaeme,Kebbi,30,Female
1571,Anjolie Balarabe,Enugu,50,Female
1572,Wesley Chibuzor,River,22,Female
1573,Denton Olaoye,Delta,19,Female
1574,Elliott Makinde,Delta,40,Female
1575,Portia Akinde,Ebonyi,37,Female
1576,Azalia Makinde,Anambra,73,Female
1577,Adrian Adarabioyo,Enugu,47,Female
1578,Emmanuel Ujah,Edo,36,Female
1579,Xander Buraimoh,Katsina,62,Female
1580,Vaughan Onoja,River,33,Female
1581,Richard Daramola,Taraba,49,Female
1582,Louis Adarabioyo,Abia,20,Female
1583,Trevor Ogunode,Sokoto,32,Female
1584,Avram Buraimoh,Bayelsa,27,Female
1585,Uma Igbinoghene,Borno,35,Female
1586,Frances Adewumi,Kano,54,Female
1587,Julian Abadaki,Akwa,47,Female
1588,Uma Okojie,Ekiti,39,Female
1589,Shad Adeniran,Lagos,61,Female
1590,Drew Nwakaeme,Ogun,32,Female
1591,Clarke Ameobi,Kaduna,48,Female
1592,Tara Abaribe,Plateau,43,Female
1593,Joy Chibuzor,Ondo,50,Female
1594,Morgan Ofoedu,Yobe,30,Female
1595,Devin Bakare,Abia,38,Female
1596,Walter Ujah,River,28,Female
1597,Sacha Nwakaeme,Delta,59,Female
1598,Urielle Ujah,Kwara,22,Female
1599,Cain Ofoedu,Kebbi,21,Female
1600,Beatrice Aneke,Adamawa,32,Female
1601,Paloma Buraimoh,Ondo,18,Female
1602,Illiana Osakwe,Katsina,72,Female
1603,Aurora Olonisakin,Nasarawa,30,Female
1604,Hamish Ofoedu,Kaduna,22,Female
1605,Cassidy Aderemi,River,60,Female
1606,Tanner Onyeama,Adamawa,36,Female
1607,Sierra Ajudua,Ogun,69,Female
1608,Wang Osakwe,Kano,31,Female
1609,Jonah Ujah,Edo,48,Female
1610,Latifah Ayanbadejo,Delta,56,Female
1611,Meghan Ogunode,Ogun,58,Female
1612,Desirae Olonisakin,Ogun,66,Female
1613,Barrett Ujah,Edo,71,Female
1614,Joseph Osakwe,Ondo,53,Female
1615,Nathan Aderemi,Taraba,65,Female
1616,Kylan Ihemeje,Katsina,50,Female
1617,Marsden Osakwe,Ogun,65,Female
1618,Audrey Osakwe,Akwa,31,Female
1619,Geraldine Onyeama,Jigawa,73,Female
1620,Karly Sofoluwe,Abia,50,Female
1621,Darryl Ofoedu,Akwa,52,Female
1622,Ferris Umelo,Bauchi,51,Female
1623,Jonah Ibekwe,Delta,32,Female
1624,Hamilton Idonije,Kano,38,Female
1625,Branden Okojie,Kebbi,29,Female
1626,Hamilton Oliha,Ekiti,67,Female
1627,Ulric Idonije,Bauchi,35,Female
1628,Skyler Ibekwe,Bauchi,55,Female
1629,Anika Abadaki,Benue,53,Female
1630,Darrel Umelo,Benue,66,Female
1631,Gray Daramola,Gombe,60,Female
1632,Scarlet Nwakaeme,Kebbi,34,Female
1633,Deacon Idonije,Ekiti,20,Female
1634,Cassidy Ajudua,River,61,Female
1635,Ifeoma Okojie,Kebbi,39,Female
1636,Yvette Udoka,Zamfara,23,Female
1637,Odette Aladefa,Taraba,56,Female
1638,Maxwell Sofoluwe,Benue,58,Female
1639,Daquan Olaoye,Taraba,61,Female
1640,Beck Coker,Gombe,30,Female
1641,Valentine Akinde,Kano,46,Female
1642,Wyatt Adewusi,Akwa,55,Female
1643,Colleen Ofoedu,Imo,68,Female
1644,Octavius Gwarzo,Benue,49,Female
1645,Beverly Aladefa,Kogi,29,Female
1646,Sade Ameobi,Ibom,72,Female
1647,Myra Idonije,Oyo,57,Female
1648,Solomon Aremu,Cross,67,Female
1649,Rahim Coker,Akwa,27,Female
1650,Gareth Aremu,Edo,57,Female
1651,Erin Akinde,Delta,48,Female
1652,Erich Ameobi,Anambra,25,Female
1653,Slade Adejuyigbe,Zamfara,32,Female
1654,Camille Abadaki,Ondo,27,Female
1655,Zoe Ujah,Enugu,38,Female
1656,Nora Aladefa,Zamfara,54,Female
1657,Abbot Nwakaeme,Imo,32,Female
1658,Shad Balarabe,Bayelsa,42,Female
1659,Silas Okojie,Ibom,49,Female
1660,Thaddeus Igbinoghene,Kogi,19,Female
1661,Bevis Daramola,Akwa,65,Female
1662,Samantha Adejuyigbe,Ogun,23,Female
1663,Colt Adeniran,Akwa,53,Female
1664,Michael Abagun,Delta,50,Female
1665,Reece Adekugbe,Kwara,70,Female
1666,Orli Adewusi,Kebbi,71,Female
1667,Jescie Umelo,Kano,19,Female
1668,Russell Aladefa,Borno,46,Female
1669,Ila Aremu,Gombe,55,Female
1670,Tallulah Okojie,Niger,68,Female
1671,Jennifer Aladefa,Anambra,20,Female
1672,Giselle Maikori,Benue,28,Female
1673,Lucian Aderemi,Kwara,34,Female
1674,Ruby Igbinoghene,Oyo,58,Female
1675,Ramona Idonije,Enugu,40,Female
1676,Shana Abagun,Kogi,35,Female
1677,Molly Okojie,Ibom,35,Female
1678,Aimee Ameobi,Ogun,68,Female
1679,Ulla Chibuzor,Edo,56,Female
1680,Shoshana Ibekwe,Kogi,42,Female
1681,Boris Idonije,Niger,45,Female
1682,Fletcher Abagun,Imo,33,Female
1683,Briar Ajudua,Kano,54,Female
1684,Eliana Laouali,Ibom,46,Female
1685,Kareem Buraimoh,Ogun,51,Female
1686,Hedda Daramola,Kebbi,65,Female
1687,Libby Onoja,Niger,36,Female
1688,Larissa Ajudua,Ondo,35,Female
1689,Marshall Adewumi,Gombe,31,Female
1690,Kelly Nwakaeme,Gombe,18,Female
1691,Gannon Abagun,Bayelsa,40,Female
1692,Reed Ihemeje,Sokoto,33,Female
1693,Chantale Aladefa,Bauchi,25,Female
1694,Briar Igbinoghene,Bauchi,24,Female
1695,Colton Anjorin,Kebbi,51,Female
1696,Keane Ameobi,Akwa,24,Female
1697,Sigourney Nwakaeme,Sokoto,62,Female
1698,Joseph Buraimoh,Jigawa,70,Female
1699,Holly Ujah,Kaduna,71,Female
1700,Keaton Osakwe,Katsina,70,Female
1701,Lyle Gwarzo,Ibom,45,Female
1702,Kitra Onoja,Yobe,32,Female
1703,Olivia Ogedegbe,Osun,23,Female
1704,Octavia Akinde,Yobe,71,Female
1705,Paula Chibuzor,Imo,54,Female
1706,Mohammad Aneke,Adamawa,54,Female
1707,Brynne Okojie,Enugu,73,Female
1708,Macaulay Onoja,Cross,63,Female
1709,Kyra Ayanbadejo,Ogun,40,Female
1710,Omar Igbinoghene,Imo,27,Female
1711,Veda Umelo,Sokoto,44,Female
1712,Lester Akinde,Edo,65,Female
1713,Morgan Adarabioyo,Plateau,27,Female
1714,Demetrius Olaoye,Ogun,24,Female
1715,Francesca Ofoedu,Kano,31,Female
1716,Honorato Ujah,Cross,66,Female
1717,Dolan Onoja,Rivers,34,Female
1718,Blaze Aderemi,Ekiti,67,Female
1719,Lester Idonije,Abia,66,Female
1720,Keane Oteh,Oyo,50,Female
1721,Bethany Ogunode,Katsina,21,Female
1722,Candace Ujah,Ekiti,37,Female
1723,Jaden Oliha,Imo,26,Female
1724,Devin Abaribe,Kogi,55,Female
1725,Victor Akinde,Delta,30,Female
1726,Shafira Daramola,Benue,52,Female
1727,Shellie Ogedegbe,Ondo,41,Female
1728,Andrew Chibuzor,Benue,45,Female
1729,Ryder Coker,Kaduna,52,Female
1730,Rama Oteh,River,38,Female
1731,Jillian Abadaki,Lagos,52,Female
1732,Giselle Aderemi,Osun,37,Female
1733,Castor Idonije,Bayelsa,66,Female
1734,Cecilia Ogedegbe,Ekiti,34,Female
1735,Clio Aremu,Kaduna,45,Female
1736,Hall Abadaki,Adamawa,40,Female
1737,Karina Olaoye,Osun,37,Female
1738,Cruz Bakare,Kwara,57,Female
1739,Orli Olonisakin,Kebbi,23,Female
1740,Norman Adekugbe,Kano,27,Female
1741,Ainsley Laouali,Ogun,46,Female
1742,Kennan Daramola,Katsina,51,Female
1743,Ruby Adewumi,Ekiti,18,Female
1744,Colin Okojie,Ogun,24,Female
1745,Myles Abaribe,Oyo,63,Female
1746,Shea Idonije,Ogun,41,Female
1747,Hayfa Ajudua,Borno,65,Female
1748,Anika Adejuyigbe,Edo,27,Female
1749,Evelyn Abaribe,Anambra,22,Female
1750,Ila Adejuyigbe,Kwara,72,Female
1751,Jamal Ujah,Ekiti,24,Female
1752,Elmo Ameobi,Kwara,35,Female
1753,Mariam Olonisakin,Kaduna,60,Female
1754,Merritt Daramola,Taraba,65,Female
1755,Lars Adewusi,Kaduna,39,Female
1756,Judah Ofoedu,Bauchi,59,Female
1757,Sheila Ajudua,Adamawa,24,Female
1758,Samson Ajudua,Osun,61,Female
1759,Leslie Aderemi,Ogun,38,Female
1760,Alexander Udoka,Yobe,30,Female
1761,Eric Adeniran,Ebonyi,19,Female
1762,Diana Osakwe,Ondo,56,Female
1763,Darius Gwarzo,Enugu,31,Female
1764,Marvin Osakwe,Niger,72,Female
1765,Felix Bakare,Osun,51,Female
1766,Aspen Onoja,Rivers,42,Female
1767,Xanthus Abaribe,Bayelsa,69,Female
1768,Bruno Aremu,Ogun,46,Female
1769,Keane Bakare,Edo,68,Female
1770,Shelly Ameobi,Jigawa,68,Female
1771,Kuame Adewumi,Katsina,43,Female
1772,Gregory Aderemi,Kano,37,Female
1773,Carl Ajudua,Osun,45,Female
1774,Tasha Olunloyo,Plateau,74,Female
1775,Hammett Ayanbadejo,Katsina,25,Female
1776,Nina Buraimoh,Kano,36,Female
1777,Yvette Ogedegbe,Gombe,25,Female
1778,Jane Nwakaeme,Yobe,72,Female
1779,Isaiah Olunloyo,Anambra,62,Female
1780,Hollee Chibuzor,Cross,27,Female
1781,Octavia Olaoye,Ondo,51,Female
1782,Isaiah Gwarzo,River,22,Female
1783,Reese Daramola,Kebbi,73,Female
1784,Caryn Aremu,Lagos,23,Female
1785,Christine Laouali,Rivers,72,Female
1786,Carl Ogedegbe,Nasarawa,73,Female
1787,Rudyard Laouali,Delta,68,Female
1788,Tana Buraimoh,Plateau,33,Female
1789,Anthony Okojie,Niger,38,Female
1790,Price Osakwe,Gombe,56,Female
1791,Randall Aneke,Sokoto,36,Female
1792,Phillip Ihemeje,Rivers,51,Female
1793,Kelsie Olonisakin,Adamawa,52,Female
1794,Claudia Laouali,River,51,Female
1795,Hoyt Okojie,Ondo,54,Female
1796,Axel Oliha,Nasarawa,49,Female
1797,Aspen Igbinoghene,Kaduna,40,Female
1798,Jillian Aderemi,River,20,Female
1799,Bianca Adejuyigbe,Katsina,61,Female
1800,Patrick Ujah,Nasarawa,19,Female
1801,Caleb Makinde,Imo,49,Female
1802,Kathleen Aderemi,Enugu,26,Female
1803,Aristotle Makinde,Bayelsa,70,Female
1804,Kato Balarabe,Bayelsa,58,Female
1805,Mufutau Gwarzo,Borno,18,Female
1806,Ulla Daramola,Ibom,41,Female
1807,Wesley Aderemi,Abia,33,Female
1808,Ivor Oteh,Kwara,70,Female
1809,Joy Olonisakin,Rivers,73,Female
1810,Tad Osakwe,Enugu,55,Female
1811,Anne Ogunode,Kwara,67,Female
1812,Cara Balarabe,Gombe,18,Female
1813,Byron Ogunode,Niger,27,Female
1814,Kermit Ihemeje,Kano,67,Female
1815,Adria Coker,Imo,63,Female
1816,Hector Aladefa,Anambra,50,Female
1817,Avram Ibekwe,River,52,Female
1818,Quynn Idonije,Enugu,39,Female
1819,Noah Chibuzor,Anambra,63,Female
1820,Salvador Maikori,Ekiti,19,Female
1821,Wanda Oteh,Yobe,27,Female
1822,Buckminster Bakare,Nasarawa,45,Female
1823,Rhona Aneke,Delta,51,Female
1824,Jescie Ihemeje,River,41,Female
1825,Lamar Aremu,Lagos,55,Female
1826,Brady Anjorin,Bauchi,31,Female
1827,Damon Sofoluwe,Delta,31,Female
1828,Farrah Abadaki,Osun,58,Female
1829,Miriam Adekugbe,Ogun,70,Female
1830,Tanek Laouali,Delta,61,Female
1831,Griffith Udoka,Kogi,74,Female
1832,Haley Ofoedu,Adamawa,63,Female
1833,Melodie Chibuzor,Ogun,48,Female
1834,Davis Aremu,Adamawa,22,Female
1835,Emerald Gwarzo,Imo,43,Female
1836,Reed Chibuzor,Ogun,65,Female
1837,Kylan Olaoye,Kwara,22,Female
1838,Rina Ajudua,Oyo,62,Female
1839,Jane Ogedegbe,Imo,34,Female
1840,Ginger Olaoye,Yobe,73,Female
1841,Ray Olonisakin,Edo,49,Female
1842,Rama Adejuyigbe,Jigawa,37,Female
1843,Elmo Ameobi,Ibom,73,Female
1844,Teagan Igbinoghene,Jigawa,53,Female
1845,Hamilton Chibuzor,Ekiti,42,Female
1846,Elaine Ogunode,Kwara,65,Female
1847,Wanda Ihemeje,Kwara,68,Female
1848,Madeline Olunloyo,Plateau,21,Female
1849,Shoshana Balarabe,Ibom,65,Female
1850,Vincent Udoka,Delta,36,Female
1851,Sacha Adeniran,Ondo,46,Female
1852,Olympia Ayanbadejo,Adamawa,63,Female
1853,Ora Ajudua,Ebonyi,32,Female
1854,Xanthus Ogedegbe,Delta,21,Female
1855,Grant Makinde,Taraba,63,Female
1856,Sheila Onyeama,Nasarawa,25,Female
1857,Demetria Ameobi,Bauchi,41,Female
1858,Howard Adeniran,Anambra,58,Female
1859,Willa Oliha,Ogun,41,Female
1860,Chester Akinde,Lagos,44,Female
1861,Beau Olonisakin,Edo,63,Female
1862,Zenaida Udoka,Ondo,56,Female
1863,Cody Ujah,Ogun,34,Female
1864,Kuame Makinde,Oyo,64,Female
1865,Regan Adejuyigbe,Imo,49,Female
1866,Karyn Idonije,Jigawa,29,Female
1867,Peter Aneke,Kogi,57,Female
1868,Ayanna Fuwape,River,35,Female
1869,Quentin Olaoye,Adamawa,53,Female
1870,Laurel Adarabioyo,Borno,38,Female
1871,Lisandra Adewusi,Ibom,20,Female
1872,Olga Aladefa,Borno,68,Female
1873,Nichole Adekugbe,Sokoto,56,Female
1874,Lane Coker,Benue,57,Female
